,index,date,home_team,away_team,home_score,away_score
110,30465,2006-11-15,Japan,Saudi Arabia,3.0,1.0
111,30471,2006-11-15,Netherlands,England,1.0,1.0
112,30472,2006-11-15,Portugal,Kazakhstan,3.0,0.0
113,30473,2006-11-15,Serbia,Norway,1.0,1.0
114,30474,2006-11-15,Slovakia,Bulgaria,3.0,1.0
115,30475,2006-11-15,Spain,Romania,0.0,1.0
116,30476,2006-11-15,Switzerland,Brazil,1.0,2.0
117,30551,2006-12-10,United Arab Emirates,Slovakia,1.0,2.0
118,30567,2006-12-27,Basque Country,Serbia,4.0,0.0
119,30638,2007-02-06,Australia,Denmark,1.0,3.0
120,30641,2007-02-06,Greece,South Korea,0.0,1.0
121,30642,2007-02-06,Ivory Coast,Guinea,1.0,0.0
122,30645,2007-02-06,Nigeria,Ghana,1.0,4.0
123,30647,2007-02-06,Portugal,Brazil,2.0,0.0
124,30649,2007-02-07,Algeria,Libya,2.0,1.0
125,30653,2007-02-07,Colombia,Uruguay,1.0,3.0
126,30657,2007-02-07,England,Spain,0.0,1.0
127,30658,2007-02-07,France,Argentina,0.0,1.0
128,30660,2007-02-07,Germany,Switzerland,3.0,1.0
129,30667,2007-02-07,Netherlands,Russia,4.0,1.0
130,30668,2007-02-07,Poland,Slovakia,2.0,2.0
131,30672,2007-02-07,Slovenia,Estonia,1.0,0.0
132,30673,2007-02-07,Togo,Cameroon,2.0,2.0
133,30674,2007-02-07,United States,Mexico,2.0,0.0
134,30676,2007-02-07,Venezuela,Chile,0.0,1.0
135,30679,2007-02-09,Costa Rica,Honduras,3.0,1.0
136,30682,2007-02-11,Honduras,Panama,1.0,1.0
137,30687,2007-02-15,Nicaragua,Honduras,1.0,9.0
138,30693,2007-02-28,Mexico,Venezuela,3.0,1.0
139,30703,2007-03-21,Mauritius,Ivory Coast,0.0,3.0
140,30704,2007-03-22,Jamaica,Switzerland,0.0,2.0
141,30705,2007-03-24,Albania,Slovenia,0.0,0.0
142,30706,2007-03-24,Algeria,Cape Verde,2.0,0.0
143,30707,2007-03-24,Austria,Ghana,1.0,1.0
144,30708,2007-03-24,Brazil,Chile,4.0,0.0
145,30710,2007-03-24,Cameroon,Liberia,3.0,1.0
146,30711,2007-03-24,Chad,South Africa,0.0,3.0
147,30712,2007-03-24,China,Australia,0.0,2.0
148,30713,2007-03-24,Costa Rica,New Zealand,4.0,0.0
149,30715,2007-03-24,Cyprus,Slovakia,1.0,3.0
150,30716,2007-03-24,Czech Republic,Germany,1.0,2.0
151,30717,2007-03-24,El Salvador,Honduras,0.0,2.0
152,30721,2007-03-24,Greece,Turkey,1.0,4.0
153,30725,2007-03-24,Israel,England,0.0,0.0
154,30726,2007-03-24,Japan,Peru,2.0,0.0
155,30727,2007-03-24,Kazakhstan,Serbia,2.0,1.0
156,30728,2007-03-24,South Korea,Uruguay,0.0,2.0
157,30730,2007-03-24,Lithuania,France,0.0,1.0
158,30734,2007-03-24,Netherlands,Romania,0.0,0.0
159,30735,2007-03-24,Nigeria,Uganda,1.0,0.0
160,30738,2007-03-24,Portugal,Belgium,4.0,0.0
161,30743,2007-03-24,Spain,Denmark,2.0,1.0
162,30751,2007-03-25,Colombia,Switzerland,3.0,1.0
163,30758,2007-03-25,Madagascar,Ivory Coast,0.0,3.0
164,30761,2007-03-25,Mexico,Paraguay,2.0,1.0
165,30763,2007-03-25,United States,Ecuador,3.0,1.0
166,30766,2007-03-27,Brazil,Ghana,1.0,0.0
167,30768,2007-03-27,El Salvador,Honduras,0.0,2.0
168,30769,2007-03-28,Andorra,England,0.0,3.0
169,30772,2007-03-28,Chile,Costa Rica,1.0,1.0
170,30773,2007-03-28,Colombia,Paraguay,2.0,0.0
171,30775,2007-03-28,France,Austria,1.0,0.0
172,30777,2007-03-28,Germany,Denmark,0.0,1.0
173,30779,2007-03-28,Republic of Ireland,Slovakia,1.0,0.0
174,30781,2007-03-28,Italy,Scotland,2.0,0.0
175,30783,2007-03-28,Malta,Greece,0.0,1.0
176,30784,2007-03-28,Mexico,Ecuador,4.0,2.0
177,30788,2007-03-28,Serbia,Portugal,1.0,1.0
178,30789,2007-03-28,Slovenia,Netherlands,0.0,1.0
179,30790,2007-03-28,South Africa,Bolivia,0.0,1.0
180,30791,2007-03-28,Spain,Iceland,1.0,0.0
181,30794,2007-03-28,United States,Guatemala,0.0,0.0
182,30795,2007-03-28,Venezuela,New Zealand,5.0,0.0
183,30800,2007-04-18,Argentina,Chile,0.0,0.0
184,30801,2007-04-19,Honduras,Haiti,1.0,3.0
185,30810,2007-05-09,Chile,Cuba,3.0,0.0
186,30812,2007-05-16,Chile,Cuba,2.0,0.0
187,30818,2007-05-23,Haiti,Chile,0.0,0.0
188,30819,2007-05-25,Venezuela,Honduras,2.0,1.0
189,30823,2007-05-26,Malawi,South Africa,0.0,0.0
190,30827,2007-05-26,Wales,New Zealand,2.0,2.0
191,30829,2007-05-27,Kenya,Nigeria,0.0,1.0
192,30830,2007-05-27,Mauritius,South Africa,0.0,2.0
193,30838,2007-06-01,England,Brazil,1.0,1.0
194,30841,2007-06-01,Japan,Montenegro,2.0,0.0
195,30844,2007-06-02,Australia,Uruguay,1.0,2.0
196,30845,2007-06-02,Austria,Paraguay,0.0,0.0
197,30848,2007-06-02,Belgium,Portugal,1.0,2.0
198,30850,2007-06-02,Cape Verde,Algeria,2.0,2.0
199,30851,2007-06-02,Costa Rica,Chile,2.0,0.0
200,30852,2007-06-02,Denmark,Sweden,0.0,3.0
201,30855,2007-06-02,Faroe Islands,Italy,1.0,2.0
202,30856,2007-06-02,Finland,Serbia,0.0,2.0
203,30857,2007-06-02,France,Ukraine,2.0,0.0
204,30858,2007-06-02,Germany,San Marino,6.0,0.0
205,30859,2007-06-02,Greece,Hungary,2.0,0.0
206,30860,2007-06-02,Honduras,Trinidad and Tobago,3.0,1.0
207,30863,2007-06-02,South Korea,Netherlands,0.0,2.0
208,30864,2007-06-02,Latvia,Spain,0.0,2.0
209,30867,2007-06-02,Mexico,Iran,4.0,0.0
210,30873,2007-06-02,Slovenia,Romania,1.0,2.0
211,30874,2007-06-02,South Africa,Chad,4.0,0.0
212,30876,2007-06-02,Switzerland,Argentina,1.0,1.0
213,30879,2007-06-02,Uganda,Nigeria,2.0,1.0
214,30880,2007-06-02,United States,China,4.0,1.0
215,30888,2007-06-03,Ivory Coast,Madagascar,5.0,0.0
216,30889,2007-06-03,Liberia,Cameroon,1.0,2.0
217,30895,2007-06-05,Algeria,Argentina,3.0,4.0
218,30896,2007-06-05,Jamaica,Chile,0.0,1.0
219,30897,2007-06-05,Japan,Colombia,0.0,0.0
220,30898,2007-06-05,Kuwait,Portugal,1.0,1.0
221,30899,2007-06-05,Mexico,Paraguay,0.0,1.0
222,30900,2007-06-05,Turkey,Brazil,0.0,0.0
223,30908,2007-06-06,Estonia,England,0.0,3.0
224,30911,2007-06-06,France,Georgia,1.0,0.0
225,30912,2007-06-06,Germany,Slovakia,2.0,1.0
226,30913,2007-06-06,Greece,Moldova,2.0,1.0
227,30916,2007-06-06,Latvia,Denmark,0.0,2.0
228,30917,2007-06-06,Liechtenstein,Spain,0.0,2.0
229,30918,2007-06-06,Lithuania,Italy,0.0,2.0
230,30921,2007-06-06,Romania,Slovenia,2.0,0.0
231,30923,2007-06-06,Thailand,Netherlands,1.0,3.0
232,30925,2007-06-07,United States,Guatemala,1.0,0.0
233,30928,2007-06-08,Mexico,Cuba,2.0,1.0
234,30929,2007-06-08,Panama,Honduras,3.0,2.0
235,30935,2007-06-09,United States,Trinidad and Tobago,2.0,0.0
236,30936,2007-06-10,Honduras,Mexico,2.0,1.0
237,30947,2007-06-12,United States,El Salvador,4.0,0.0
238,30948,2007-06-13,Cuba,Honduras,0.0,5.0
239,30949,2007-06-13,Mexico,Panama,1.0,0.0
240,30950,2007-06-16,Algeria,Guinea,0.0,2.0
241,30962,2007-06-16,United States,Panama,2.0,1.0
242,30966,2007-06-17,Cameroon,Rwanda,2.0,1.0
243,30967,2007-06-17,Congo,South Africa,1.0,1.0
244,30969,2007-06-17,Honduras,Guadeloupe,1.0,2.0
245,30975,2007-06-17,Mexico,Costa Rica,1.0,0.0
246,30977,2007-06-17,Niger,Nigeria,1.0,3.0
247,30982,2007-06-19,North Korea,Mongolia,7.0,0.0
248,30984,2007-06-20,Bolivia,Paraguay,0.0,0.0
249,30990,2007-06-21,Macau,North Korea,1.0,7.0
250,30992,2007-06-21,Mexico,Guadeloupe,1.0,0.0
251,30993,2007-06-21,United States,Canada,2.0,1.0
252,31000,2007-06-24,North Korea,Hong Kong,1.0,0.0
253,31002,2007-06-24,United States,Mexico,2.0,1.0
254,31005,2007-06-26,Uruguay,Peru,0.0,3.0
255,31007,2007-06-27,Brazil,Mexico,0.0,2.0
256,31008,2007-06-27,Ecuador,Chile,2.0,3.0
257,31011,2007-06-28,Argentina,United States,4.0,1.0
258,31013,2007-06-28,Oman,North Korea,2.0,2.0
259,31014,2007-06-28,Paraguay,Colombia,5.0,0.0
260,31015,2007-06-29,South Korea,Iraq,3.0,0.0
261,31016,2007-06-30,Bolivia,Uruguay,0.0,1.0
262,31017,2007-06-30,Singapore,Australia,0.0,3.0
263,31024,2007-07-01,Brazil,Chile,3.0,0.0
264,31025,2007-07-01,Mexico,Ecuador,2.0,1.0
265,31027,2007-07-01,United Arab Emirates,North Korea,1.0,0.0
266,31032,2007-07-02,Argentina,Colombia,4.0,2.0
267,31036,2007-07-02,United States,Paraguay,1.0,3.0
268,31042,2007-07-03,Venezuela,Uruguay,0.0,0.0
269,31043,2007-07-04,Brazil,Ecuador,1.0,0.0
270,31044,2007-07-04,Mexico,Chile,0.0,0.0
271,31045,2007-07-04,Saudi Arabia,North Korea,1.0,1.0
272,31051,2007-07-05,Argentina,Paraguay,1.0,0.0
273,31052,2007-07-05,Colombia,United States,1.0,0.0
274,31053,2007-07-05,South Korea,Uzbekistan,2.0,1.0
275,31060,2007-07-07,Chile,Brazil,1.0,6.0
276,31062,2007-07-07,Venezuela,Uruguay,1.0,4.0
277,31063,2007-07-08,Argentina,Peru,4.0,0.0
278,31064,2007-07-08,Australia,Oman,1.0,1.0
279,31065,2007-07-08,Mexico,Paraguay,6.0,0.0
280,31067,2007-07-09,Japan,Qatar,1.0,1.0
281,31070,2007-07-10,Uruguay,Brazil,2.0,2.0
282,31072,2007-07-11,South Korea,Saudi Arabia,1.0,1.0
283,31073,2007-07-11,Mexico,Argentina,0.0,3.0
284,31076,2007-07-13,Iraq,Australia,3.0,1.0
285,31078,2007-07-13,United Arab Emirates,Japan,1.0,3.0
286,31081,2007-07-14,Mexico,Uruguay,3.0,1.0
287,31082,2007-07-15,Bahrain,South Korea,2.0,1.0
288,31083,2007-07-15,Brazil,Argentina,3.0,0.0
289,31087,2007-07-16,Thailand,Australia,0.0,4.0
290,31088,2007-07-16,Vietnam,Japan,1.0,4.0
291,31090,2007-07-18,Indonesia,South Korea,0.0,1.0
292,31097,2007-07-21,Japan,Australia,1.0,1.0
293,31098,2007-07-22,Iran,South Korea,0.0,0.0
294,31101,2007-07-25,Iraq,South Korea,0.0,0.0
295,31102,2007-07-25,Japan,Saudi Arabia,2.0,3.0
296,31105,2007-07-28,South Korea,Japan,0.0,0.0
297,31128,2007-08-21,Ghana,Senegal,1.0,1.0
298,31131,2007-08-22,Algeria,Brazil,0.0,2.0
299,31132,2007-08-22,Armenia,Portugal,1.0,1.0
300,31136,2007-08-22,Belgium,Serbia,3.0,2.0
301,31141,2007-08-22,Denmark,Republic of Ireland,0.0,4.0
302,31143,2007-08-22,El Salvador,Honduras,2.0,0.0
303,31144,2007-08-22,England,Germany,1.0,2.0
304,31147,2007-08-22,Greece,Spain,2.0,3.0
305,31148,2007-08-22,Hungary,Italy,3.0,1.0
306,31150,2007-08-22,Ivory Coast,Egypt,0.0,0.0
307,31151,2007-08-22,Japan,Cameroon,2.0,0.0
308,31156,2007-08-22,North Macedonia,Nigeria,0.0,0.0
309,31158,2007-08-22,Mexico,Colombia,0.0,1.0
310,31159,2007-08-22,Montenegro,Slovenia,1.0,1.0
311,31161,2007-08-22,Norway,Argentina,2.0,1.0
312,31163,2007-08-22,Paraguay,Venezuela,1.0,1.0
313,31167,2007-08-22,Scotland,South Africa,1.0,0.0
314,31168,2007-08-22,Slovakia,France,0.0,1.0
315,31170,2007-08-22,Sweden,United States,1.0,0.0
316,31171,2007-08-22,Switzerland,Netherlands,2.0,1.0
317,31208,2007-09-07,Austria,Japan,0.0,0.0
318,31212,2007-09-07,Switzerland,Chile,2.0,1.0
319,31218,2007-09-08,England,Israel,3.0,0.0
320,31220,2007-09-08,Gabon,Ivory Coast,0.0,0.0
321,31223,2007-09-08,Iceland,Spain,1.0,1.0
322,31224,2007-09-08,Italy,France,0.0,0.0
323,31228,2007-09-08,Luxembourg,Slovenia,0.0,3.0
324,31231,2007-09-08,Morocco,Ghana,0.0,2.0
325,31232,2007-09-08,Netherlands,Bulgaria,2.0,0.0
326,31233,2007-09-08,Nigeria,Lesotho,2.0,0.0
327,31235,2007-09-08,Portugal,Poland,2.0,2.0
328,31241,2007-09-08,Serbia,Finland,0.0,0.0
329,31242,2007-09-08,Slovakia,Republic of Ireland,2.0,2.0
330,31243,2007-09-08,Sweden,Denmark,0.0,0.0
331,31246,2007-09-08,Venezuela,Paraguay,3.0,2.0
332,31247,2007-09-08,Wales,Germany,0.0,2.0
333,31250,2007-09-09,Costa Rica,Honduras,0.0,0.0
334,31251,2007-09-09,Equatorial Guinea,Cameroon,1.0,0.0
335,31252,2007-09-09,Gambia,Algeria,2.0,1.0
336,31255,2007-09-09,Mexico,Panama,1.0,0.0
337,31256,2007-09-09,South Africa,Zambia,1.0,3.0
338,31259,2007-09-09,United States,Brazil,2.0,4.0
339,31261,2007-09-11,Australia,Argentina,0.0,1.0
340,31262,2007-09-11,Austria,Chile,0.0,2.0
341,31263,2007-09-11,Saudi Arabia,Ghana,5.0,0.0
342,31264,2007-09-11,Switzerland,Japan,3.0,4.0
343,31265,2007-09-12,Albania,Netherlands,0.0,1.0
344,31271,2007-09-12,Colombia,Paraguay,1.0,0.0
345,31274,2007-09-12,Denmark,Liechtenstein,4.0,0.0
346,31275,2007-09-12,England,Russia,3.0,0.0
347,31277,2007-09-12,France,Scotland,0.0,1.0
348,31278,2007-09-12,Germany,Romania,3.0,1.0
349,31279,2007-09-12,Honduras,Ecuador,2.0,1.0
350,31285,2007-09-12,Mexico,Brazil,1.0,3.0
351,31287,2007-09-12,Norway,Greece,2.0,2.0
352,31289,2007-09-12,Portugal,Serbia,1.0,1.0
353,31291,2007-09-12,Slovakia,Wales,2.0,5.0
354,31292,2007-09-12,Slovenia,Belarus,1.0,0.0
355,31293,2007-09-12,South Africa,Uruguay,0.0,0.0
356,31294,2007-09-12,Spain,Latvia,2.0,0.0
357,31296,2007-09-12,Ukraine,Italy,1.0,2.0
358,31301,2007-09-29,South Africa,Botswana,1.0,0.0
359,31316,2007-10-13,Argentina,Chile,2.0,0.0
360,31317,2007-10-13,Armenia,Serbia,0.0,0.0
361,31318,2007-10-13,Azerbaijan,Portugal,0.0,2.0
362,31323,2007-10-13,Denmark,Spain,1.0,3.0
363,31327,2007-10-13,England,Estonia,3.0,0.0
364,31328,2007-10-13,Faroe Islands,France,0.0,6.0
365,31329,2007-10-13,Greece,Bosnia and Herzegovina,3.0,2.0
366,31332,2007-10-13,Republic of Ireland,Germany,0.0,0.0
367,31333,2007-10-13,Italy,Georgia,2.0,0.0
368,31337,2007-10-13,Peru,Paraguay,0.0,0.0
369,31339,2007-10-13,Romania,Netherlands,1.0,0.0
370,31341,2007-10-13,Slovakia,San Marino,7.0,0.0
371,31342,2007-10-13,Slovenia,Albania,0.0,0.0
372,31343,2007-10-13,Switzerland,Austria,3.0,1.0
373,31344,2007-10-13,Uruguay,Bolivia,5.0,0.0
374,31346,2007-10-14,Colombia,Brazil,0.0,0.0
375,31347,2007-10-14,Honduras,Panama,1.0,0.0
376,31349,2007-10-14,Mexico,Nigeria,2.0,2.0
377,31353,2007-10-16,Croatia,Slovakia,3.0,0.0
378,31355,2007-10-16,Venezuela,Argentina,0.0,2.0
379,31357,2007-10-17,Austria,Ivory Coast,3.0,2.0
380,31358,2007-10-17,Azerbaijan,Serbia,1.0,6.0
381,31362,2007-10-17,Brazil,Ecuador,5.0,0.0
382,31363,2007-10-17,Chile,Peru,2.0,0.0
383,31365,2007-10-17,Denmark,Latvia,3.0,1.0
384,31368,2007-10-17,Fiji,New Zealand,0.0,2.0
385,31369,2007-10-17,Finland,Spain,0.0,0.0
386,31370,2007-10-17,France,Lithuania,2.0,0.0
387,31372,2007-10-17,Germany,Czech Republic,0.0,3.0
388,31375,2007-10-17,Italy,South Africa,2.0,0.0
389,31376,2007-10-17,Japan,Egypt,4.0,1.0
390,31377,2007-10-17,Kazakhstan,Portugal,1.0,2.0
391,31382,2007-10-17,Mexico,Guatemala,2.0,3.0
392,31384,2007-10-17,Netherlands,Slovenia,2.0,0.0
393,31385,2007-10-17,Paraguay,Uruguay,1.0,0.0
394,31387,2007-10-17,Russia,England,2.0,1.0
395,31391,2007-10-17,Switzerland,United States,0.0,1.0
396,31392,2007-10-17,Turkey,Greece,0.0,1.0
397,31399,2007-10-21,Mongolia,North Korea,1.0,4.0
398,31402,2007-10-24,South Africa,Zambia,0.0,0.0
399,31408,2007-10-28,North Korea,Mongolia,5.0,1.0
400,31427,2007-11-16,Austria,England,0.0,1.0
401,31429,2007-11-16,France,Morocco,2.0,2.0
402,31433,2007-11-17,Angola,Ivory Coast,2.0,1.0
403,31434,2007-11-17,Argentina,Bolivia,3.0,0.0
404,31435,2007-11-17,Australia,Nigeria,1.0,0.0
405,31440,2007-11-17,Czech Republic,Slovakia,3.0,1.0
406,31443,2007-11-17,Germany,Cyprus,4.0,0.0
407,31444,2007-11-17,Greece,Malta,5.0,0.0
408,31445,2007-11-17,Guatemala,Honduras,0.0,1.0
409,31452,2007-11-17,Netherlands,Luxembourg,1.0,0.0
410,31453,2007-11-17,Northern Ireland,Denmark,2.0,1.0
411,31455,2007-11-17,Paraguay,Ecuador,5.0,1.0
412,31457,2007-11-17,Portugal,Armenia,1.0,0.0
413,31458,2007-11-17,Scotland,Italy,1.0,2.0
414,31460,2007-11-17,South Africa,United States,0.0,1.0
415,31461,2007-11-17,Spain,Sweden,3.0,0.0
416,31463,2007-11-17,Vanuatu,New Zealand,1.0,2.0
417,31465,2007-11-18,Ghana,Togo,2.0,0.0
418,31467,2007-11-18,Peru,Brazil,1.0,1.0
419,31474,2007-11-18,Uruguay,Chile,2.0,2.0
420,31475,2007-11-20,Algeria,Mali,3.0,2.0
421,31477,2007-11-20,Colombia,Argentina,2.0,1.0
422,31478,2007-11-20,South Africa,Canada,2.0,0.0
423,31479,2007-11-20,Switzerland,Nigeria,0.0,1.0
424,31485,2007-11-21,Belarus,Netherlands,2.0,1.0
425,31486,2007-11-21,Brazil,Uruguay,2.0,1.0
426,31487,2007-11-21,Chile,Paraguay,0.0,3.0
427,31489,2007-11-21,Denmark,Iceland,3.0,0.0
428,31491,2007-11-21,England,Croatia,2.0,3.0
429,31494,2007-11-21,Germany,Wales,0.0,0.0
430,31495,2007-11-21,Ghana,Benin,4.0,2.0
431,31496,2007-11-21,Hungary,Greece,1.0,2.0
432,31498,2007-11-21,Italy,Faroe Islands,3.0,1.0
433,31503,2007-11-21,New Zealand,Vanuatu,4.0,1.0
434,31506,2007-11-21,Portugal,Finland,0.0,0.0
435,31507,2007-11-21,Qatar,Ivory Coast,1.0,6.0
436,31509,2007-11-21,San Marino,Slovakia,0.0,5.0
437,31510,2007-11-21,Serbia,Poland,2.0,2.0
438,31511,2007-11-21,Slovenia,Bulgaria,0.0,2.0
439,31512,2007-11-21,Spain,Northern Ireland,1.0,0.0
440,31516,2007-11-21,Ukraine,France,2.0,2.0
441,31520,2007-11-24,Serbia,Kazakhstan,1.0,0.0
442,31556,2007-12-24,North Korea,Uzbekistan,2.0,2.0
443,31557,2007-12-26,Thailand,North Korea,1.0,0.0
444,31558,2007-12-27,Galicia,Cameroon,1.0,1.0
445,31566,2008-01-09,Nigeria,Sudan,2.0,0.0
446,31571,2008-01-12,Kuwait,Ivory Coast,0.0,2.0
447,31577,2008-01-13,South Africa,Mozambique,2.0,0.0
448,31583,2008-01-16,South Africa,Botswana,2.0,1.0
449,31586,2008-01-19,United States,Sweden,2.0,0.0
450,31588,2008-01-20,Ghana,Guinea,2.0,1.0
451,31592,2008-01-21,Nigeria,Ivory Coast,0.0,1.0
452,31594,2008-01-22,Egypt,Cameroon,4.0,2.0
453,31597,2008-01-23,South Africa,Angola,1.0,1.0
454,31599,2008-01-24,Ghana,Namibia,1.0,0.0
455,31603,2008-01-25,Ivory Coast,Benin,4.0,1.0
456,31604,2008-01-25,Nigeria,Mali,0.0,0.0
457,31606,2008-01-26,Cameroon,Zambia,5.0,1.0
458,31609,2008-01-26,Japan,Chile,0.0,0.0
459,31614,2008-01-27,Tunisia,South Africa,3.0,1.0
